origin_edge,dest_edge,veh_per_hour
np12_nt24,nt17_nt12,11.4877
np12_nt24,nt17_nt18,5.6115
np12_nt24,nt18_nt13,5.9345
np12_nt24,nt18_nt17,6.4101
np12_nt24,nt18_nt19,1.8895
np12_nt24,nt19_nt14,3.0666
np12_nt24,nt19_nt18,2.0951
np12_nt24,nt1_np1,4.2987
np12_nt24,nt1_np20,5.0776
np12_nt24,nt20_np9,4.0614
np12_nt24,nt20_nt19,3.9433
np12_nt24,nt21_np15,1.0000
np12_nt24,nt21_np16,7.6630
np12_nt24,nt22_np14,3.0699
np12_nt24,nt22_nt17,4.7392
np12_nt24,nt23_np13,3.6551
np12_nt24,nt23_nt18,5.7680
np12_nt24,nt24_nt19,7.1582
np12_nt24,nt25_np10,4.7947
np12_nt24,nt25_np11,4.5289
np12_nt24,nt2_np2,4.8100
np12_nt24,nt2_nt7,3.4794
np12_nt24,nt3_np3,7.2169
np12_nt24,nt3_nt8,6.6542
np12_nt24,nt4_np4,3.5747
np12_nt24,nt4_nt9,2.6045
np12_nt24,nt5_np5,7.2972
np12_nt24,nt5_np6,1.6529
np12_nt24,nt6_np19,3.9855
np12_nt24,nt6_nt7,1.0000
np12_nt24,nt7_nt12,4.3886
np12_nt24,nt7_nt8,5.7426
np12_nt24,nt8_nt13,2.3397
np12_nt24,nt8_nt7,4.6878
np12_nt24,nt8_nt9,9.7349
np12_nt24,nt9_nt14,4.2726
np12_nt24,nt9_nt8,4.6889
np13_nt23,nt10_np7,72.0443
np13_nt23,nt10_nt9,1.0788
np13_nt23,nt11_np18,6.1316
np13_nt23,nt11_nt12,5.0071
np13_nt23,nt12_nt13,5.5287
np13_nt23,nt12_nt17,5.6314
np13_nt23,nt12_nt7,7.4255
np13_nt23,nt13_nt12,6.3408
np13_nt23,nt13_nt14,4.6362
np13_nt23,nt13_nt18,3.9846
np13_nt23,nt13_nt8,6.0400
np13_nt23,nt14_nt13,4.8554
np13_nt23,nt14_nt19,7.4560
np13_nt23,nt14_nt9,7.0475
np13_nt23,nt15_np8,63.9777
np13_nt23,nt15_nt14,5.5538
np13_nt23,nt16_np17,6.1044
np13_nt23,nt16_nt17,3.1071
np13_nt23,nt17_nt12,6.1247
np13_nt23,nt17_nt18,2.6244
np13_nt23,nt18_nt13,4.7063
np13_nt23,nt18_nt17,4.1850
np13_nt23,nt18_nt19,6.8163
np13_nt23,nt19_nt14,7.8530
np13_nt23,nt19_nt18,6.6589
np13_nt23,nt1_np1,6.5271
np13_nt23,nt1_np20,2.9094
np13_nt23,nt20_np9,5.1546
np13_nt23,nt20_nt19,6.2940
np13_nt23,nt21_np15,6.9362
np13_nt23,nt21_np16,3.3651
np13_nt23,nt22_np14,5.7718
np13_nt23,nt22_nt17,3.9107
np13_nt23,nt23_nt18,4.3617
np13_nt23,nt24_np12,6.1400
np13_nt23,nt24_nt19,1.0000
np13_nt23,nt25_np10,7.6393
np13_nt23,nt25_np11,10.0213
np13_nt23,nt2_np2,2.1666
np13_nt23,nt2_nt7,7.6904
np13_nt23,nt3_np3,69.0495
np13_nt23,nt3_nt8,3.5819
np13_nt23,nt4_np4,60.3712
np13_nt23,nt4_nt9,3.5871
np13_nt23,nt5_np5,70.5802
np13_nt23,nt5_np6,73.8939
np13_nt23,nt6_np19,2.6472
np13_nt23,nt6_nt7,8.6474
np13_nt23,nt7_nt12,3.2439
np13_nt23,nt7_nt8,3.8789
np13_nt23,nt8_nt13,3.4258
np13_nt23,nt8_nt7,4.3611
np13_nt23,nt8_nt9,1.0000
np13_nt23,nt9_nt14,6.3875
np13_nt23,nt9_nt8,4.4475
np14_nt22,nt10_np7,74.1155
np14_nt22,nt10_nt9,2.6977
np14_nt22,nt11_np18,5.5552
np14_nt22,nt11_nt12,5.1252
np14_nt22,nt12_nt13,4.8176
np14_nt22,nt12_nt17,4.5316
np14_nt22,nt12_nt7,4.6764
np14_nt22,nt13_nt12,7.6780
np14_nt22,nt13_nt14,3.1336
np14_nt22,nt13_nt18,5.3795
np14_nt22,nt13_nt8,5.1855
np14_nt22,nt14_nt13,2.4133
np14_nt22,nt14_nt19,5.0882
np14_nt22,nt14_nt9,1.0000
np14_nt22,nt15_np8,73.5296
np14_nt22,nt15_nt14,2.1876
np14_nt22,nt16_np17,4.7983
np14_nt22,nt16_nt17,8.7107
np14_nt22,nt17_nt12,7.7909
np14_nt22,nt17_nt18,5.5369
np14_nt22,nt18_nt13,6.6278
np14_nt22,nt18_nt17,5.2433
np14_nt22,nt18_nt19,7.1881
np14_nt22,nt19_nt14,5.1741
np14_nt22,nt19_nt18,3.8692
np14_nt22,nt1_np1,1.3641
np14_nt22,nt1_np20,5.8995
np14_nt22,nt20_np9,4.7074
np14_nt22,nt20_nt19,2.6771
np14_nt22,nt21_np15,6.5834
np14_nt22,nt21_np16,6.2057
np14_nt22,nt22_nt17,6.2578
np14_nt22,nt23_np13,5.3986
np14_nt22,nt23_nt18,7.8780
np14_nt22,nt24_np12,6.5978
np14_nt22,nt24_nt19,8.3451
np14_nt22,nt25_np10,10.0827
np14_nt22,nt25_np11,3.2607
np14_nt22,nt2_np2,5.7936
np14_nt22,nt2_nt7,4.4497
np14_nt22,nt3_np3,66.4780
np14_nt22,nt3_nt8,5.4241
np14_nt22,nt4_np4,75.9876
np14_nt22,nt4_nt9,3.1600
np14_nt22,nt5_np5,68.6776
np14_nt22,nt5_np6,70.7033
np14_nt22,nt6_np19,7.7495
np14_nt22,nt6_nt7,2.2837
np14_nt22,nt7_nt12,5.6330
np14_nt22,nt7_nt8,4.2646
np14_nt22,nt8_nt13,4.3886
np14_nt22,nt8_nt7,1.6025
np14_nt22,nt8_nt9,5.5301
np14_nt22,nt9_nt14,1.0000
np14_nt22,nt9_nt8,5.4728
np15_nt21,nt10_np7,65.9648
np15_nt21,nt10_nt9,5.9056
np15_nt21,nt11_np18,4.2668
np15_nt21,nt11_nt12,6.7304
np15_nt21,nt12_nt13,5.0305
np15_nt21,nt12_nt17,3.0873
np15_nt21,nt12_nt7,6.0616
np15_nt21,nt13_nt12,4.4526
np15_nt21,nt13_nt14,6.5018
np15_nt21,nt13_nt18,1.0000
np15_nt21,nt13_nt8,1.2661
np15_nt21,nt14_nt13,6.7365
np15_nt21,nt14_nt19,4.3287
np15_nt21,nt14_nt9,5.9197
np15_nt21,nt15_np8,66.2342
np15_nt21,nt15_nt14,7.1550
np15_nt21,nt16_np17,4.9342
np15_nt21,nt16_nt17,6.1831
np15_nt21,nt17_nt12,3.8186
np15_nt21,nt17_nt18,3.7013
np15_nt21,nt18_nt13,3.3240
np15_nt21,nt18_nt17,5.3130
np15_nt21,nt18_nt19,6.2119
np15_nt21,nt19_nt14,5.7353
np15_nt21,nt19_nt18,3.3942
np15_nt21,nt1_np1,4.0507
np15_nt21,nt1_np20,6.2115
np15_nt21,nt20_np9,7.0340
np15_nt21,nt20_nt19,4.8979
np15_nt21,nt21_np16,2.4351
np15_nt21,nt22_np14,5.7892
np15_nt21,nt22_nt17,5.8880
np15_nt21,nt23_np13,3.4443
np15_nt21,nt23_nt18,4.7178
np15_nt21,nt24_np12,8.1612
np15_nt21,nt24_nt19,5.3892
np15_nt21,nt25_np10,6.0124
np15_nt21,nt25_np11,6.2545
np15_nt21,nt2_np2,4.9681
np15_nt21,nt2_nt7,3.4826
np15_nt21,nt3_np3,69.1174
np15_nt21,nt3_nt8,5.8969
np15_nt21,nt4_np4,65.3873
np15_nt21,nt4_nt9,4.4324
np15_nt21,nt5_np5,75.0084
np15_nt21,nt5_np6,66.9427
np15_nt21,nt6_np19,3.7887
np15_nt21,nt6_nt7,6.9821
np15_nt21,nt7_nt12,8.4516
np15_nt21,nt7_nt8,6.8218
np15_nt21,nt8_nt13,2.7232
np15_nt21,nt8_nt7,8.7340
np15_nt21,nt8_nt9,5.7357
np15_nt21,nt9_nt14,3.9801
np15_nt21,nt9_nt8,5.5913
np16_nt21,nt10_np7,62.6554
np16_nt21,nt10_nt9,4.1604
np16_nt21,nt11_np18,4.8152
np16_nt21,nt11_nt12,3.5890
np16_nt21,nt12_nt13,6.3637
np16_nt21,nt12_nt17,6.4342
np16_nt21,nt12_nt7,8.1174
np16_nt21,nt13_nt12,6.0352
np16_nt21,nt13_nt14,2.2681
np16_nt21,nt13_nt18,2.2194
np16_nt21,nt13_nt8,8.6773
np16_nt21,nt14_nt13,5.3805
np16_nt21,nt14_nt19,3.2413
np16_nt21,nt14_nt9,4.5378
np16_nt21,nt15_np8,67.6793
np16_nt21,nt15_nt14,5.4760
np16_nt21,nt16_np17,4.4650
np16_nt21,nt16_nt17,7.9939
np16_nt21,nt17_nt12,5.2770
np16_nt21,nt17_nt18,7.0547
np16_nt21,nt18_nt13,5.6567
np16_nt21,nt18_nt17,5.4736
np16_nt21,nt18_nt19,5.4979
np16_nt21,nt19_nt14,1.6070
np16_nt21,nt19_nt18,2.2820
np16_nt21,nt1_np1,5.3253
np16_nt21,nt1_np20,6.2352
np16_nt21,nt20_np9,5.0231
np16_nt21,nt20_nt19,4.4799
np16_nt21,nt21_np15,5.6623
np16_nt21,nt22_np14,4.2253
np16_nt21,nt22_nt17,2.8245
np16_nt21,nt23_np13,4.2338
np16_nt21,nt23_nt18,3.9566
np16_nt21,nt24_np12,6.3754
np16_nt21,nt24_nt19,4.7870
np16_nt21,nt25_np10,5.9150
np16_nt21,nt25_np11,4.8288
np16_nt21,nt2_np2,1.7213
np16_nt21,nt2_nt7,5.5838
np16_nt21,nt3_np3,66.6394
np16_nt21,nt3_nt8,7.2683
np16_nt21,nt4_np4,72.7409
np16_nt21,nt4_nt9,7.5855
np16_nt21,nt5_np5,73.2577
np16_nt21,nt5_np6,71.6826
np16_nt21,nt6_np19,6.2630
np16_nt21,nt6_nt7,3.7846
np16_nt21,nt7_nt12,5.2226
np16_nt21,nt7_nt8,6.4295
np16_nt21,nt8_nt13,3.0547
np16_nt21,nt8_nt7,3.8752
np16_nt21,nt8_nt9,1.9716
np16_nt21,nt9_nt14,9.9134
np16_nt21,nt9_nt8,4.8362
np17_nt16,nt10_np7,69.2954
np17_nt16,nt10_nt9,7.5905
np17_nt16,nt11_np18,5.9653
np17_nt16,nt11_nt12,2.2197
np17_nt16,nt12_nt13,3.8477
np17_nt16,nt12_nt17,9.2070
np17_nt16,nt12_nt7,4.0423
np17_nt16,nt13_nt12,3.5862
np17_nt16,nt13_nt14,3.3406
np17_nt16,nt13_nt18,2.0421
np17_nt16,nt13_nt8,4.4032
np17_nt16,nt14_nt13,5.3271
np17_nt16,nt14_nt19,3.3206
np17_nt16,nt14_nt9,3.2037
np17_nt16,nt15_np8,70.8762
np17_nt16,nt15_nt14,6.1197
np17_nt16,nt16_nt17,4.2816
np17_nt16,nt17_nt12,1.0000
np17_nt16,nt17_nt18,8.6009
np17_nt16,nt18_nt13,5.0959
np17_nt16,nt18_nt17,5.2553
np17_nt16,nt18_nt19,5.1816
np17_nt16,nt19_nt14,6.9012
np17_nt16,nt19_nt18,4.4890
np17_nt16,nt1_np1,4.0699
np17_nt16,nt1_np20,5.6323
np17_nt16,nt20_np9,1.0000
np17_nt16,nt20_nt19,7.4034
np17_nt16,nt21_np15,4.2791
np17_nt16,nt21_np16,3.6469
np17_nt16,nt22_np14,9.6631
np17_nt16,nt22_nt17,1.0000
np17_nt16,nt23_np13,6.5151
np17_nt16,nt23_nt18,2.1776
np17_nt16,nt24_np12,1.7281
np17_nt16,nt24_nt19,4.7121
np17_nt16,nt25_np10,4.2538
np17_nt16,nt25_np11,6.3576
np17_nt16,nt2_np2,6.5189
np17_nt16,nt2_nt7,5.2710
np17_nt16,nt3_np3,71.0728
np17_nt16,nt3_nt8,3.2186
np17_nt16,nt4_np4,69.6921
np17_nt16,nt4_nt9,5.7923
np17_nt16,nt5_np5,67.0303
np17_nt16,nt5_np6,72.5014
np17_nt16,nt6_np19,3.5695
np17_nt16,nt6_nt7,7.2802
np17_nt16,nt7_nt12,5.1448
np17_nt16,nt7_nt8,4.7107
np17_nt16,nt8_nt13,5.1415
np17_nt16,nt8_nt7,2.5433
np17_nt16,nt8_nt9,4.2144
np17_nt16,nt9_nt14,4.4107
np17_nt16,nt9_nt8,6.3650
np18_nt11,nt10_np7,68.7093
np18_nt11,nt10_nt9,1.6515
np18_nt11,nt11_nt12,3.4306
np18_nt11,nt12_nt13,1.0000
np18_nt11,nt12_nt17,5.0736
np18_nt11,nt12_nt7,1.9425
np18_nt11,nt13_nt12,7.1834
np18_nt11,nt13_nt14,3.3320
np18_nt11,nt13_nt18,5.4989
np18_nt11,nt13_nt8,5.6458
np18_nt11,nt14_nt13,3.9879
np18_nt11,nt14_nt19,6.4937
np18_nt11,nt14_nt9,3.6552
np18_nt11,nt15_np8,69.3587
np18_nt11,nt15_nt14,3.4736
np18_nt11,nt16_np17,7.8465
np18_nt11,nt16_nt17,6.5340
np18_nt11,nt17_nt12,4.0747
np18_nt11,nt17_nt18,7.1005
np18_nt11,nt18_nt13,7.6182
np18_nt11,nt18_nt17,6.5412
np18_nt11,nt18_nt19,5.4806
np18_nt11,nt19_nt14,5.3556
np18_nt11,nt19_nt18,5.6096
np18_nt11,nt1_np1,1.0000
np18_nt11,nt1_np20,5.6597
np18_nt11,nt20_np9,2.5154
np18_nt11,nt20_nt19,5.1226
np18_nt11,nt21_np15,3.8590
np18_nt11,nt21_np16,2.4846
np18_nt11,nt22_np14,1.0000
np18_nt11,nt22_nt17,1.5333
np18_nt11,nt23_np13,2.7554
np18_nt11,nt23_nt18,3.2556
np18_nt11,nt24_np12,3.0277
np18_nt11,nt24_nt19,2.9966
np18_nt11,nt25_np10,7.6610
np18_nt11,nt25_np11,2.8851
np18_nt11,nt2_np2,2.1417
np18_nt11,nt2_nt7,1.0500
np18_nt11,nt3_np3,71.1063
np18_nt11,nt3_nt8,5.4814
np18_nt11,nt4_np4,67.1385
np18_nt11,nt4_nt9,6.2545
np18_nt11,nt5_np5,71.7392
np18_nt11,nt5_np6,70.2302
np18_nt11,nt6_np19,8.0349
np18_nt11,nt6_nt7,6.7921
np18_nt11,nt7_nt12,4.3278
np18_nt11,nt7_nt8,3.9043
np18_nt11,nt8_nt13,4.3254
np18_nt11,nt8_nt7,3.1496
np18_nt11,nt8_nt9,5.1871
np18_nt11,nt9_nt14,5.0968
np18_nt11,nt9_nt8,2.8082
np19_nt6,nt10_np7,7.8485
np19_nt6,nt10_nt9,1.3499
np19_nt6,nt11_np18,3.0789
np19_nt6,nt11_nt12,6.8315
np19_nt6,nt12_nt13,6.3810
np19_nt6,nt12_nt17,8.8349
np19_nt6,nt12_nt7,5.2527
np19_nt6,nt13_nt12,4.7911
np19_nt6,nt13_nt14,2.5113
np19_nt6,nt13_nt18,2.8022
np19_nt6,nt13_nt8,4.2453
np19_nt6,nt14_nt13,5.3069
np19_nt6,nt14_nt19,3.4212
np19_nt6,nt14_nt9,4.5143
np19_nt6,nt15_np8,3.9884
np19_nt6,nt15_nt14,5.7607
np19_nt6,nt16_np17,6.4830
np19_nt6,nt16_nt17,4.0926
np19_nt6,nt17_nt12,6.5050
np19_nt6,nt17_nt18,4.7580
np19_nt6,nt18_nt13,7.9726
np19_nt6,nt18_nt17,4.0576
np19_nt6,nt18_nt19,5.6633
np19_nt6,nt19_nt14,3.8578
np19_nt6,nt19_nt18,2.3766
np19_nt6,nt1_np1,5.6632
np19_nt6,nt1_np20,7.8814
np19_nt6,nt20_np9,5.2264
np19_nt6,nt20_nt19,4.3741
np19_nt6,nt21_np15,2.0814
np19_nt6,nt21_np16,1.3335
np19_nt6,nt22_np14,2.9593
np19_nt6,nt22_nt17,4.1599
np19_nt6,nt23_np13,6.9725
np19_nt6,nt23_nt18,5.3368
np19_nt6,nt24_np12,7.6634
np19_nt6,nt24_nt19,3.6347
np19_nt6,nt25_np10,7.3261
np19_nt6,nt25_np11,6.8473
np19_nt6,nt2_np2,4.0528
np19_nt6,nt2_nt7,2.4500
np19_nt6,nt3_np3,5.8039
np19_nt6,nt3_nt8,1.2884
np19_nt6,nt4_np4,7.6108
np19_nt6,nt4_nt9,1.0000
np19_nt6,nt5_np5,5.9470
np19_nt6,nt5_np6,4.0800
np19_nt6,nt6_nt7,1.6815
np19_nt6,nt7_nt12,5.5065
np19_nt6,nt7_nt8,9.0817
np19_nt6,nt8_nt13,5.4470
np19_nt6,nt8_nt7,5.4029
np19_nt6,nt8_nt9,5.1109
np19_nt6,nt9_nt14,6.9571
np19_nt6,nt9_nt8,6.8789
np1_nt1,nt10_np7,5.3434
np1_nt1,nt10_nt9,5.9951
np1_nt1,nt11_np18,8.3943
np1_nt1,nt11_nt12,4.7279
np1_nt1,nt12_nt13,4.8889
np1_nt1,nt12_nt17,1.0000
np1_nt1,nt12_nt7,1.0056
np1_nt1,nt13_nt12,5.2601
np1_nt1,nt13_nt14,5.0854
np1_nt1,nt13_nt18,3.3119
np1_nt1,nt13_nt8,7.3844
np1_nt1,nt14_nt13,5.8876
np1_nt1,nt14_nt19,6.3233
np1_nt1,nt14_nt9,4.3789
np1_nt1,nt15_np8,6.4986
np1_nt1,nt15_nt14,4.3517
np1_nt1,nt16_np17,5.0600
np1_nt1,nt16_nt17,6.6820
np1_nt1,nt17_nt12,3.7012
np1_nt1,nt17_nt18,2.9860
np1_nt1,nt18_nt13,3.2803
np1_nt1,nt18_nt17,4.7744
np1_nt1,nt18_nt19,2.1620
np1_nt1,nt19_nt14,7.1880
np1_nt1,nt19_nt18,4.9321
np1_nt1,nt1_np20,4.7090
np1_nt1,nt20_np9,5.8006
np1_nt1,nt20_nt19,7.1583
np1_nt1,nt21_np15,5.3827
np1_nt1,nt21_np16,3.5301
np1_nt1,nt22_np14,1.9069
np1_nt1,nt22_nt17,3.0673
np1_nt1,nt23_np13,4.6593
np1_nt1,nt23_nt18,2.2464
np1_nt1,nt24_np12,9.2658
np1_nt1,nt24_nt19,6.4882
np1_nt1,nt25_np10,5.2111
np1_nt1,nt25_np11,7.7120
np1_nt1,nt2_np2,3.2494
np1_nt1,nt2_nt7,4.3375
np1_nt1,nt3_np3,5.6911
np1_nt1,nt3_nt8,4.8481
np1_nt1,nt4_np4,5.8594
np1_nt1,nt4_nt9,6.0084
np1_nt1,nt5_np5,7.8353
np1_nt1,nt5_np6,4.8984
np1_nt1,nt6_np19,3.7290
np1_nt1,nt6_nt7,5.5940
np1_nt1,nt7_nt12,3.2692
np1_nt1,nt7_nt8,2.6060
np1_nt1,nt8_nt13,7.0726
np1_nt1,nt8_nt7,8.0692
np1_nt1,nt8_nt9,2.7941
np1_nt1,nt9_nt14,7.9712
np1_nt1,nt9_nt8,5.6723
np20_nt1,nt10_np7,6.9475
np20_nt1,nt10_nt9,7.2946
np20_nt1,nt11_np18,6.9873
np20_nt1,nt11_nt12,2.5566
np20_nt1,nt12_nt13,7.2210
np20_nt1,nt12_nt17,8.2121
np20_nt1,nt12_nt7,9.4424
np20_nt1,nt13_nt12,2.1289
np20_nt1,nt13_nt14,6.4847
np20_nt1,nt13_nt18,3.5626
np20_nt1,nt13_nt8,5.9696
np20_nt1,nt14_nt13,3.3513
np20_nt1,nt14_nt19,3.7902
np20_nt1,nt14_nt9,4.3339
np20_nt1,nt15_np8,4.5687
np20_nt1,nt15_nt14,6.5883
np20_nt1,nt16_np17,5.7775
np20_nt1,nt16_nt17,1.4958
np20_nt1,nt17_nt12,4.9688
np20_nt1,nt17_nt18,4.3715
np20_nt1,nt18_nt13,6.2594
np20_nt1,nt18_nt17,6.0508
np20_nt1,nt18_nt19,3.9371
np20_nt1,nt19_nt14,7.8523
np20_nt1,nt19_nt18,4.8657
np20_nt1,nt1_np1,2.8554
np20_nt1,nt20_np9,5.4621
np20_nt1,nt20_nt19,6.6324
np20_nt1,nt21_np15,6.0241
np20_nt1,nt21_np16,6.4097
np20_nt1,nt22_np14,2.1239
np20_nt1,nt22_nt17,1.4530
np20_nt1,nt23_np13,2.4111
np20_nt1,nt23_nt18,5.4311
np20_nt1,nt24_np12,9.0302
np20_nt1,nt24_nt19,4.5730
np20_nt1,nt25_np10,2.5818
np20_nt1,nt25_np11,1.4471
np20_nt1,nt2_np2,4.1992
np20_nt1,nt2_nt7,4.9945
np20_nt1,nt3_np3,5.9156
np20_nt1,nt3_nt8,7.4033
np20_nt1,nt4_np4,3.0335
np20_nt1,nt4_nt9,3.3998
np20_nt1,nt5_np5,5.8184
np20_nt1,nt5_np6,3.3415
np20_nt1,nt6_np19,4.7346
np20_nt1,nt6_nt7,5.7408
np20_nt1,nt7_nt12,5.5161
np20_nt1,nt7_nt8,6.3356
np20_nt1,nt8_nt13,4.7876
np20_nt1,nt8_nt7,4.7502
np20_nt1,nt8_nt9,6.9218
np20_nt1,nt9_nt14,5.4219
np20_nt1,nt9_nt8,4.2945
np2_nt2,nt10_np7,2.7852
np2_nt2,nt10_nt9,4.7249
np2_nt2,nt11_np18,4.2245
np2_nt2,nt11_nt12,3.7823
np2_nt2,nt12_nt13,7.7994
np2_nt2,nt12_nt17,3.1153
np2_nt2,nt12_nt7,5.5588
np2_nt2,nt13_nt12,4.0855
np2_nt2,nt13_nt14,4.7424
np2_nt2,nt13_nt18,5.4453
np2_nt2,nt13_nt8,4.0568
np2_nt2,nt14_nt13,5.7202
np2_nt2,nt14_nt19,3.5733
np2_nt2,nt14_nt9,6.6493
np2_nt2,nt15_np8,5.3435
np2_nt2,nt15_nt14,1.5300
np2_nt2,nt16_np17,2.4366
np2_nt2,nt16_nt17,6.6128
np2_nt2,nt17_nt12,5.7226
np2_nt2,nt17_nt18,2.0936
np2_nt2,nt18_nt13,4.1616
np2_nt2,nt18_nt17,5.4697
np2_nt2,nt18_nt19,7.1635
np2_nt2,nt19_nt14,2.3616
np2_nt2,nt19_nt18,6.1435
np2_nt2,nt1_np1,4.2945
np2_nt2,nt1_np20,4.2162
np2_nt2,nt20_np9,3.2936
np2_nt2,nt20_nt19,3.8135
np2_nt2,nt21_np15,4.3592
np2_nt2,nt21_np16,7.3469
np2_nt2,nt22_np14,2.5773
np2_nt2,nt22_nt17,6.0495
np2_nt2,nt23_np13,1.0000
np2_nt2,nt23_nt18,5.6929
np2_nt2,nt24_np12,1.1768
np2_nt2,nt24_nt19,4.7053
np2_nt2,nt25_np10,7.7013
np2_nt2,nt25_np11,2.1779
np2_nt2,nt2_nt7,5.4185
np2_nt2,nt3_np3,6.0003
np2_nt2,nt3_nt8,6.6327
np2_nt2,nt4_np4,5.1795
np2_nt2,nt4_nt9,3.2573
np2_nt2,nt5_np5,5.8230
np2_nt2,nt5_np6,5.3144
np2_nt2,nt6_np19,5.7376
np2_nt2,nt6_nt7,3.8194
np2_nt2,nt7_nt12,5.2358
np2_nt2,nt7_nt8,5.0009
