origin_edge,dest_edge,veh_per_hour
np13_nt23,nt12_nt7,3.5975
np13_nt23,nt13_nt12,3.8498
np13_nt23,nt13_nt14,3.5146
np13_nt23,nt13_nt18,3.3768
np13_nt23,nt13_nt8,3.3209
np13_nt23,nt14_nt13,3.6166
np13_nt23,nt14_nt19,3.5330
np13_nt23,nt14_nt9,3.5986
np13_nt23,nt15_np8,4.1493
np13_nt23,nt15_nt14,3.5999
np13_nt23,nt16_np17,6.7347
np13_nt23,nt16_nt17,3.6190
np13_nt23,nt17_nt12,3.5166
np13_nt23,nt17_nt18,3.3091
np13_nt23,nt18_nt13,3.1993
np13_nt23,nt18_nt17,3.4471
np13_nt23,nt18_nt19,3.6479
np13_nt23,nt19_nt14,3.4481
np13_nt23,nt19_nt18,3.3628
np13_nt23,nt1_np1,7.2328
np13_nt23,nt1_np20,5.8607
np13_nt23,nt20_np9,3.4852
np13_nt23,nt20_nt19,3.5801
np13_nt23,nt21_np15,1.0473
np13_nt23,nt21_np16,5.5995
np13_nt23,nt22_np14,4.9153
np13_nt23,nt22_nt17,3.3933
np13_nt23,nt23_nt18,3.5883
np13_nt23,nt24_np12,4.6283
np13_nt23,nt24_nt19,3.1733
np13_nt23,nt25_np10,6.4218
np13_nt23,nt25_np11,8.3306
np13_nt23,nt2_np2,6.0028
np13_nt23,nt2_nt7,3.6260
np13_nt23,nt3_np3,8.3994
np13_nt23,nt3_nt8,3.2758
np13_nt23,nt4_np4,4.6824
np13_nt23,nt4_nt9,3.4113
np13_nt23,nt5_np5,1.9683
np13_nt23,nt5_np6,5.5501
np13_nt23,nt6_np19,4.5383
np13_nt23,nt6_nt7,3.6281
np13_nt23,nt7_nt12,3.3902
np13_nt23,nt7_nt8,3.4420
np13_nt23,nt8_nt13,3.5275
np13_nt23,nt8_nt7,3.5081
np13_nt23,nt8_nt9,3.4337
np13_nt23,nt9_nt14,3.5920
np13_nt23,nt9_nt8,3.4844
np14_nt22,nt10_np7,5.0781
np14_nt22,nt10_nt9,3.7916
np14_nt22,nt11_np18,1.5280
np14_nt22,nt11_nt12,3.4616
np14_nt22,nt12_nt13,3.7352
np14_nt22,nt12_nt17,3.3431
np14_nt22,nt12_nt7,3.6835
np14_nt22,nt13_nt12,3.4735
np14_nt22,nt13_nt14,3.4200
np14_nt22,nt13_nt18,3.4541
np14_nt22,nt13_nt8,3.2773
np14_nt22,nt14_nt13,3.3984
np14_nt22,nt14_nt19,3.4852
np14_nt22,nt14_nt9,3.7279
np14_nt22,nt15_np8,6.9667
np14_nt22,nt15_nt14,3.8214
np14_nt22,nt16_np17,3.5566
np14_nt22,nt16_nt17,3.4583
np14_nt22,nt17_nt12,3.3234
np14_nt22,nt17_nt18,3.4440
np14_nt22,nt18_nt13,3.4063
np14_nt22,nt18_nt17,3.6460
np14_nt22,nt18_nt19,3.3837
np14_nt22,nt19_nt14,3.2458
np14_nt22,nt19_nt18,3.5254
np14_nt22,nt1_np1,3.7172
np14_nt22,nt1_np20,5.5853
np14_nt22,nt20_np9,3.9307
np14_nt22,nt20_nt19,3.5831
np14_nt22,nt21_np15,7.7676
np14_nt22,nt21_np16,5.1953
np14_nt22,nt22_nt17,3.6151
np14_nt22,nt23_np13,3.0645
np14_nt22,nt23_nt18,3.5355
np14_nt22,nt24_np12,4.5903
np14_nt22,nt24_nt19,3.5274
np14_nt22,nt25_np10,3.9584
np14_nt22,nt25_np11,5.8988
np14_nt22,nt2_np2,7.4419
np14_nt22,nt2_nt7,3.5098
np14_nt22,nt3_np3,9.4588
np14_nt22,nt3_nt8,3.3118
np14_nt22,nt4_np4,6.8638
np14_nt22,nt4_nt9,3.4416
np14_nt22,nt5_np5,5.4792
np14_nt22,nt5_np6,2.7575
np14_nt22,nt6_np19,8.1846
np14_nt22,nt6_nt7,3.7486
np14_nt22,nt7_nt12,3.8731
np14_nt22,nt7_nt8,3.5991
np14_nt22,nt8_nt13,3.3243
np14_nt22,nt8_nt7,3.7725
np14_nt22,nt8_nt9,3.5984
np14_nt22,nt9_nt14,3.8972
np14_nt22,nt9_nt8,3.5787
np15_nt21,nt10_np7,7.0054
np15_nt21,nt10_nt9,3.2447
np15_nt21,nt11_np18,5.5009
np15_nt21,nt11_nt12,3.5219
np15_nt21,nt12_nt13,3.6526
np15_nt21,nt12_nt17,3.2130
np15_nt21,nt12_nt7,3.3914
np15_nt21,nt13_nt12,3.3409
np15_nt21,nt13_nt14,3.4369
np15_nt21,nt13_nt18,3.5595
np15_nt21,nt13_nt8,3.1711
np15_nt21,nt14_nt13,3.8861
np15_nt21,nt14_nt19,3.8904
np15_nt21,nt14_nt9,3.4745
np15_nt21,nt15_np8,3.2040
np15_nt21,nt15_nt14,3.5146
np15_nt21,nt16_np17,3.1186
np15_nt21,nt16_nt17,3.4193
np15_nt21,nt17_nt12,3.5584
np15_nt21,nt17_nt18,3.2317
np15_nt21,nt18_nt13,3.3948
np15_nt21,nt18_nt17,3.3447
np15_nt21,nt18_nt19,3.5429
np15_nt21,nt19_nt14,3.6034
np15_nt21,nt19_nt18,3.4793
np15_nt21,nt1_np1,5.3601
np15_nt21,nt1_np20,2.1742
np15_nt21,nt20_np9,8.6540
np15_nt21,nt20_nt19,3.5082
np15_nt21,nt21_np16,5.8905
np15_nt21,nt22_np14,2.0146
np15_nt21,nt22_nt17,3.5406
np15_nt21,nt23_np13,7.2440
np15_nt21,nt23_nt18,3.1707
np15_nt21,nt24_np12,3.8998
np15_nt21,nt24_nt19,3.8867
np15_nt21,nt25_np10,3.5860
np15_nt21,nt25_np11,6.1528
np15_nt21,nt2_np2,3.5282
np15_nt21,nt2_nt7,3.1639
np15_nt21,nt3_np3,4.0632
np15_nt21,nt3_nt8,3.6608
np15_nt21,nt4_np4,5.5902
np15_nt21,nt4_nt9,3.2805
np15_nt21,nt5_np5,3.5257
np15_nt21,nt5_np6,4.2189
np15_nt21,nt6_np19,4.8236
np15_nt21,nt6_nt7,3.4871
np15_nt21,nt7_nt12,3.6487
np15_nt21,nt7_nt8,3.5843
np15_nt21,nt8_nt13,3.5986
np15_nt21,nt8_nt7,3.6472
np15_nt21,nt8_nt9,3.3802
np15_nt21,nt9_nt14,3.3976
np15_nt21,nt9_nt8,3.7388
np16_nt21,nt10_np7,2.5898
np16_nt21,nt10_nt9,3.5837
np16_nt21,nt11_np18,4.8480
np16_nt21,nt11_nt12,2.9833
np16_nt21,nt12_nt13,3.5584
np16_nt21,nt12_nt17,3.2958
np16_nt21,nt12_nt7,3.4971
np16_nt21,nt13_nt12,3.3317
np16_nt21,nt13_nt14,3.4766
np16_nt21,nt13_nt18,3.3588
np16_nt21,nt13_nt8,3.4472
np16_nt21,nt14_nt13,3.4627
np16_nt21,nt14_nt19,3.4186
np16_nt21,nt14_nt9,3.6754
np16_nt21,nt15_np8,5.5956
np16_nt21,nt15_nt14,3.2071
np16_nt21,nt16_np17,5.8384
np16_nt21,nt16_nt17,3.3447
np16_nt21,nt17_nt12,3.2641
np16_nt21,nt17_nt18,3.3508
np16_nt21,nt18_nt13,3.6582
np16_nt21,nt18_nt17,3.5173
np16_nt21,nt18_nt19,3.4749
np16_nt21,nt19_nt14,3.7822
np16_nt21,nt19_nt18,3.1625
np16_nt21,nt1_np1,8.1813
np16_nt21,nt1_np20,5.1897
np16_nt21,nt20_np9,7.3826
np16_nt21,nt20_nt19,3.2525
np16_nt21,nt21_np15,3.3519
np16_nt21,nt22_np14,6.0947
np16_nt21,nt22_nt17,3.5577
np16_nt21,nt23_np13,4.3870
np16_nt21,nt23_nt18,3.2406
np16_nt21,nt24_np12,3.6729
np16_nt21,nt24_nt19,3.4738
np16_nt21,nt25_np10,1.0000
np16_nt21,nt25_np11,4.6554
np16_nt21,nt2_np2,4.8721
np16_nt21,nt2_nt7,3.6979
np16_nt21,nt3_np3,2.2070
np16_nt21,nt3_nt8,3.7316
np16_nt21,nt4_np4,5.9669
np16_nt21,nt4_nt9,3.6914
np16_nt21,nt5_np5,7.8403
np16_nt21,nt5_np6,6.1944
np16_nt21,nt6_np19,5.4984
np16_nt21,nt6_nt7,3.6570
np16_nt21,nt7_nt12,3.4648
np16_nt21,nt7_nt8,3.5995
np16_nt21,nt8_nt13,3.6402
np16_nt21,nt8_nt7,3.4241
np16_nt21,nt8_nt9,3.6018
np16_nt21,nt9_nt14,3.4956
np16_nt21,nt9_nt8,3.4830
np17_nt16,nt10_np7,7.2229
np17_nt16,nt10_nt9,3.2963
np17_nt16,nt11_np18,4.3775
np17_nt16,nt11_nt12,3.4369
np17_nt16,nt12_nt13,3.2747
np17_nt16,nt12_nt17,3.4164
np17_nt16,nt12_nt7,3.3909
np17_nt16,nt13_nt12,3.5804
np17_nt16,nt13_nt14,3.6583
np17_nt16,nt13_nt18,3.3988
np17_nt16,nt13_nt8,3.2370
np17_nt16,nt14_nt13,3.4631
np17_nt16,nt14_nt19,3.2048
np17_nt16,nt14_nt9,3.5865
np17_nt16,nt15_np8,2.5356
np17_nt16,nt15_nt14,3.3823
np17_nt16,nt16_nt17,3.6876
np17_nt16,nt17_nt12,3.7233
np17_nt16,nt17_nt18,3.5451
np17_nt16,nt18_nt13,3.3796
np17_nt16,nt18_nt17,3.5334
np17_nt16,nt18_nt19,3.7159
np17_nt16,nt19_nt14,3.5585
np17_nt16,nt19_nt18,3.3427
np17_nt16,nt1_np1,7.4080
np17_nt16,nt1_np20,7.4747
np17_nt16,nt20_np9,4.4774
np17_nt16,nt20_nt19,3.2721
np17_nt16,nt21_np15,4.4919
np17_nt16,nt21_np16,4.2520
np17_nt16,nt22_np14,5.6881
np17_nt16,nt22_nt17,3.5211
np17_nt16,nt23_np13,7.1900
np17_nt16,nt23_nt18,3.5958
np17_nt16,nt24_np12,1.4147
np17_nt16,nt24_nt19,3.4697
np17_nt16,nt25_np10,2.4900
np17_nt16,nt25_np11,7.2154
np17_nt16,nt2_np2,3.0982
np17_nt16,nt2_nt7,3.2069
np17_nt16,nt3_np3,5.3368
np17_nt16,nt3_nt8,3.4166
np17_nt16,nt4_np4,4.7813
np17_nt16,nt4_nt9,3.5120
np17_nt16,nt5_np5,10.5303
np17_nt16,nt5_np6,8.8076
np17_nt16,nt6_np19,4.7196
np17_nt16,nt6_nt7,3.7012
np17_nt16,nt7_nt12,3.9929
np17_nt16,nt7_nt8,3.5263
np17_nt16,nt8_nt13,3.4563
np17_nt16,nt8_nt7,3.4388
np17_nt16,nt8_nt9,3.5606
np17_nt16,nt9_nt14,3.2985
np17_nt16,nt9_nt8,3.4646
np18_nt11,nt10_np7,4.9209
np18_nt11,nt10_nt9,3.6105
np18_nt11,nt11_nt12,3.3422
np18_nt11,nt12_nt13,3.6058
np18_nt11,nt12_nt17,3.7436
np18_nt11,nt12_nt7,3.6096
np18_nt11,nt13_nt12,3.5610
np18_nt11,nt13_nt14,3.3360
np18_nt11,nt13_nt18,3.3581
np18_nt11,nt13_nt8,3.4091
np18_nt11,nt14_nt13,3.2642
np18_nt11,nt14_nt19,3.4881
np18_nt11,nt14_nt9,3.3750
np18_nt11,nt15_np8,7.8470
np18_nt11,nt15_nt14,3.2732
np18_nt11,nt16_np17,5.4601
np18_nt11,nt16_nt17,3.5660
np18_nt11,nt17_nt12,3.5228
np18_nt11,nt17_nt18,3.5415
np18_nt11,nt18_nt13,3.5800
np18_nt11,nt18_nt17,3.4991
np18_nt11,nt18_nt19,3.5765
np18_nt11,nt19_nt14,3.2379
np18_nt11,nt19_nt18,3.4901
np18_nt11,nt1_np1,4.3084
np18_nt11,nt1_np20,3.7098
np18_nt11,nt20_np9,7.1780
np18_nt11,nt20_nt19,3.4949
np18_nt11,nt21_np15,7.4157
np18_nt11,nt21_np16,6.1625
np18_nt11,nt22_np14,2.8609
np18_nt11,nt22_nt17,3.5454
np18_nt11,nt23_np13,6.7674
np18_nt11,nt23_nt18,3.4009
np18_nt11,nt24_np12,2.3883
np18_nt11,nt24_nt19,3.6190
np18_nt11,nt25_np10,5.8041
np18_nt11,nt25_np11,9.3199
np18_nt11,nt2_np2,5.5047
np18_nt11,nt2_nt7,3.2784
np18_nt11,nt3_np3,6.7107
np18_nt11,nt3_nt8,3.3440
np18_nt11,nt4_np4,6.2568
np18_nt11,nt4_nt9,3.5702
np18_nt11,nt5_np5,6.8782
np18_nt11,nt5_np6,3.2955
np18_nt11,nt6_np19,1.5586
np18_nt11,nt6_nt7,3.5036
np18_nt11,nt7_nt12,3.5213
np18_nt11,nt7_nt8,3.5558
np18_nt11,nt8_nt13,3.8856
np18_nt11,nt8_nt7,3.6539
np18_nt11,nt8_nt9,3.4039
np18_nt11,nt9_nt14,3.7759
np18_nt11,nt9_nt8,3.5792
np19_nt6,nt10_np7,1.7165
np19_nt6,nt10_nt9,3.5392
np19_nt6,nt11_np18,8.5001
np19_nt6,nt11_nt12,3.4225
np19_nt6,nt12_nt13,3.4175
np19_nt6,nt12_nt17,3.7650
np19_nt6,nt12_nt7,3.6194
np19_nt6,nt13_nt12,3.5725
np19_nt6,nt13_nt14,3.7864
np19_nt6,nt13_nt18,3.5520
np19_nt6,nt13_nt8,3.8054
np19_nt6,nt14_nt13,3.4067
np19_nt6,nt14_nt19,4.0784
np19_nt6,nt14_nt9,3.7639
np19_nt6,nt15_np8,6.1038
np19_nt6,nt15_nt14,3.3133
np19_nt6,nt16_np17,2.7498
np19_nt6,nt16_nt17,3.3228
np19_nt6,nt17_nt12,3.6647
np19_nt6,nt17_nt18,3.3232
np19_nt6,nt18_nt13,3.6469
np19_nt6,nt18_nt17,3.8249
np19_nt6,nt18_nt19,3.4175
np19_nt6,nt19_nt14,3.8754
np19_nt6,nt19_nt18,3.6190
np19_nt6,nt1_np1,1.8079
np19_nt6,nt1_np20,4.5227
np19_nt6,nt20_np9,2.1854
np19_nt6,nt20_nt19,3.3292
np19_nt6,nt21_np15,7.9539
np19_nt6,nt21_np16,6.5998
np19_nt6,nt22_np14,7.0065
np19_nt6,nt22_nt17,3.5643
np19_nt6,nt23_np13,2.3496
np19_nt6,nt23_nt18,3.6194
np19_nt6,nt24_np12,2.7902
np19_nt6,nt24_nt19,3.3397
np19_nt6,nt25_np10,5.3193
np19_nt6,nt25_np11,6.4135
np19_nt6,nt2_np2,3.8421
np19_nt6,nt2_nt7,3.3943
np19_nt6,nt3_np3,3.6621
np19_nt6,nt3_nt8,3.4500
np19_nt6,nt4_np4,7.5203
np19_nt6,nt4_nt9,3.0692
np19_nt6,nt5_np5,6.1741
np19_nt6,nt5_np6,2.7670
np19_nt6,nt6_nt7,3.5889
np19_nt6,nt7_nt12,3.6388
np19_nt6,nt7_nt8,3.3957
np19_nt6,nt8_nt13,3.3271
np19_nt6,nt8_nt7,3.4485
np19_nt6,nt8_nt9,3.1725
np19_nt6,nt9_nt14,3.4525
np19_nt6,nt9_nt8,3.2941
np1_nt1,nt10_np7,3.8657
np1_nt1,nt10_nt9,3.8684
np1_nt1,nt11_np18,4.9833
np1_nt1,nt11_nt12,3.4851
np1_nt1,nt12_nt13,3.4346
np1_nt1,nt12_nt17,3.3481
np1_nt1,nt12_nt7,2.9753
np1_nt1,nt13_nt12,3.2369
np1_nt1,nt13_nt14,3.4554
np1_nt1,nt13_nt18,3.3679
np1_nt1,nt13_nt8,3.5124
np1_nt1,nt14_nt13,3.3654
np1_nt1,nt14_nt19,3.0708
np1_nt1,nt14_nt9,3.4515
np1_nt1,nt15_np8,5.1561
np1_nt1,nt15_nt14,3.4301
np1_nt1,nt16_np17,3.0760
np1_nt1,nt16_nt17,3.3104
np1_nt1,nt17_nt12,3.5330
np1_nt1,nt17_nt18,3.5217
np1_nt1,nt18_nt13,3.7664
np1_nt1,nt18_nt17,3.4221
np1_nt1,nt18_nt19,3.4708
np1_nt1,nt19_nt14,3.6804
np1_nt1,nt19_nt18,3.5220
np1_nt1,nt1_np20,6.8802
np1_nt1,nt20_np9,3.5194
np1_nt1,nt20_nt19,3.4412
np1_nt1,nt21_np15,6.3045
np1_nt1,nt21_np16,5.2673
np1_nt1,nt22_np14,2.7028
np1_nt1,nt22_nt17,3.6480
np1_nt1,nt23_np13,7.1935
np1_nt1,nt23_nt18,3.6276
np1_nt1,nt24_np12,7.8409
np1_nt1,nt24_nt19,3.7417
np1_nt1,nt25_np10,3.2486
np1_nt1,nt25_np11,3.6292
np1_nt1,nt2_np2,3.0918
np1_nt1,nt2_nt7,3.3655
np1_nt1,nt3_np3,7.9984
np1_nt1,nt3_nt8,3.2532
np1_nt1,nt4_np4,8.4685
np1_nt1,nt4_nt9,3.4747
np1_nt1,nt5_np5,7.8455
np1_nt1,nt5_np6,5.6666
np1_nt1,nt6_np19,3.9667
np1_nt1,nt6_nt7,3.3157
np1_nt1,nt7_nt12,3.3248
np1_nt1,nt7_nt8,3.3539
np1_nt1,nt8_nt13,3.0460
np1_nt1,nt8_nt7,3.3576
np1_nt1,nt8_nt9,3.2414
np1_nt1,nt9_nt14,3.4550
np1_nt1,nt9_nt8,3.8117
np20_nt1,nt10_np7,3.8968
np20_nt1,nt10_nt9,3.7606
np20_nt1,nt11_np18,6.5845
np20_nt1,nt11_nt12,3.4880
np20_nt1,nt12_nt13,3.8295
np20_nt1,nt12_nt17,3.8256
np20_nt1,nt12_nt7,3.2683
np20_nt1,nt13_nt12,3.5504
np20_nt1,nt13_nt14,3.4102
np20_nt1,nt13_nt18,3.4120
np20_nt1,nt13_nt8,3.7197
np20_nt1,nt14_nt13,3.5501
np20_nt1,nt14_nt19,3.5642
np20_nt1,nt14_nt9,3.6209
np20_nt1,nt15_np8,1.7025
np20_nt1,nt15_nt14,3.6944
np20_nt1,nt16_np17,7.3134
np20_nt1,nt16_nt17,3.3400
np20_nt1,nt17_nt12,3.5788
np20_nt1,nt17_nt18,3.5389
np20_nt1,nt18_nt13,3.5851
np20_nt1,nt18_nt17,3.2879
np20_nt1,nt18_nt19,3.0822
np20_nt1,nt19_nt14,3.5042
np20_nt1,nt19_nt18,3.3348
np20_nt1,nt1_np1,2.6117
np20_nt1,nt20_np9,4.4316
np20_nt1,nt20_nt19,3.2764
np20_nt1,nt21_np15,2.8923
np20_nt1,nt21_np16,2.7569
np20_nt1,nt22_np14,9.0371
np20_nt1,nt22_nt17,3.5243
np20_nt1,nt23_np13,1.9928
np20_nt1,nt23_nt18,3.5445
np20_nt1,nt24_np12,3.8040
np20_nt1,nt24_nt19,3.3014
np20_nt1,nt25_np10,3.9105
np20_nt1,nt25_np11,3.9239
np20_nt1,nt2_np2,2.8368
np20_nt1,nt2_nt7,3.7715
np20_nt1,nt3_np3,6.0212
np20_nt1,nt3_nt8,3.4577
np20_nt1,nt4_np4,4.8946
np20_nt1,nt4_nt9,3.2786
np20_nt1,nt5_np5,5.2705
np20_nt1,nt5_np6,2.4768
np20_nt1,nt6_np19,4.4336
np20_nt1,nt6_nt7,3.2387
np20_nt1,nt7_nt12,3.7291
np20_nt1,nt7_nt8,3.6884
np20_nt1,nt8_nt13,3.6518
np20_nt1,nt8_nt7,3.4506
np20_nt1,nt8_nt9,3.7106
np20_nt1,nt9_nt14,3.4693
np20_nt1,nt9_nt8,3.2371
np2_nt2,nt10_np7,7.1633
np2_nt2,nt10_nt9,3.7125
np2_nt2,nt11_np18,7.7762
np2_nt2,nt11_nt12,3.2688
np2_nt2,nt12_nt13,3.3361
np2_nt2,nt12_nt17,3.2592
np2_nt2,nt12_nt7,3.4237
np2_nt2,nt13_nt12,3.2435
np2_nt2,nt13_nt14,3.5751
np2_nt2,nt13_nt18,3.3498
np2_nt2,nt13_nt8,4.0241
np2_nt2,nt14_nt13,3.2875
np2_nt2,nt14_nt19,3.6470
np2_nt2,nt14_nt9,3.4228
np2_nt2,nt15_np8,1.0588
np2_nt2,nt15_nt14,3.8228
np2_nt2,nt16_np17,1.0000
np2_nt2,nt16_nt17,3.5124
np2_nt2,nt17_nt12,3.7250
np2_nt2,nt17_nt18,3.3881
np2_nt2,nt18_nt13,3.4225
np2_nt2,nt18_nt17,3.3529
np2_nt2,nt18_nt19,3.5146
np2_nt2,nt19_nt14,3.2588
np2_nt2,nt19_nt18,3.5508
np2_nt2,nt1_np1,2.7201
np2_nt2,nt1_np20,6.8896
np2_nt2,nt20_np9,6.3699
np2_nt2,nt20_nt19,3.1594
np2_nt2,nt21_np15,7.4546
np2_nt2,nt21_np16,1.0000
np2_nt2,nt22_np14,4.4470
np2_nt2,nt22_nt17,3.5862
np2_nt2,nt23_np13,3.2965
np2_nt2,nt23_nt18,3.5566
np2_nt2,nt24_np12,3.3523
np2_nt2,nt24_nt19,3.5525
np2_nt2,nt25_np10,1.4677
np2_nt2,nt25_np11,2.5681
np2_nt2,nt2_nt7,3.3450
np2_nt2,nt3_np3,4.1474
np2_nt2,nt3_nt8,3.2559
np2_nt2,nt4_np4,8.1941
np2_nt2,nt4_nt9,3.3598
np2_nt2,nt5_np5,1.7811
np2_nt2,nt5_np6,3.8043
np2_nt2,nt6_np19,8.2092
np2_nt2,nt6_nt7,3.4241
np2_nt2,nt7_nt12,3.5580
np2_nt2,nt7_nt8,3.4650
