origin_edge,dest_edge,veh_per_hour
nt22_np14,np17_nt16,30.86
nt22_np14,np18_nt11,20.95
nt22_np14,np19_nt6,33.74
nt22_np14,np1_nt1,50.23
nt22_np14,np20_nt1,12.34
nt22_np14,np2_nt2,3.9
nt22_np14,np3_nt3,1.97
nt22_np14,np4_nt4,3.66
nt22_np14,np5_nt5,73.64
nt22_np14,np6_nt5,34.21
nt22_np14,np7_nt10,6.63
nt22_np14,np8_nt15,9.4
nt22_np14,np9_nt20,34.54
nt23_np13,np10_nt25,11.38
nt23_np13,np11_nt25,3.62
nt23_np13,np12_nt24,49.47
nt23_np13,np14_nt22,61.29
nt23_np13,np15_nt21,2.11
nt23_np13,np16_nt21,30.23
nt23_np13,np17_nt16,19.52
nt23_np13,np18_nt11,82.29
nt23_np13,np19_nt6,176.48
nt23_np13,np1_nt1,14.78
nt23_np13,np20_nt1,25.77
nt23_np13,np2_nt2,11.01
nt23_np13,np3_nt3,11.64
nt23_np13,np4_nt4,14.29
nt23_np13,np5_nt5,6.65
nt23_np13,np6_nt5,21.27
nt23_np13,np7_nt10,1.9
nt23_np13,np8_nt15,63.49
nt23_np13,np9_nt20,10.22
nt24_np12,np10_nt25,3.94
nt24_np12,np11_nt25,45.82
nt24_np12,np13_nt23,12.66
nt24_np12,np14_nt22,6.44
nt24_np12,np15_nt21,6.24
nt24_np12,np16_nt21,24.55
nt24_np12,np18_nt11,3.6
nt24_np12,np19_nt6,2.46
nt24_np12,np1_nt1,46.76
nt24_np12,np20_nt1,4.16
nt24_np12,np2_nt2,13.16
nt24_np12,np3_nt3,27.15
nt24_np12,np4_nt4,18.22
nt24_np12,np6_nt5,49.5
nt24_np12,np7_nt10,43.19
nt24_np12,np8_nt15,49.02
nt24_np12,np9_nt20,10.11
nt25_np10,np11_nt25,11.59
nt25_np10,np12_nt24,1.62
nt25_np10,np13_nt23,101.98
nt25_np10,np14_nt22,29.88
nt25_np10,np15_nt21,4.56
nt25_np10,np16_nt21,32.69
nt25_np10,np17_nt16,15.55
nt25_np10,np18_nt11,6.23
nt25_np10,np19_nt6,10.98
nt25_np10,np1_nt1,13.49
nt25_np10,np20_nt1,7.6
nt25_np10,np2_nt2,19.87
nt25_np10,np3_nt3,3.19
nt25_np10,np4_nt4,19.82
nt25_np10,np5_nt5,4.53
nt25_np10,np6_nt5,2.55
nt25_np10,np7_nt10,2.25
nt25_np10,np8_nt15,7.66
nt25_np10,np9_nt20,14.86
nt25_np11,np10_nt25,15.62
nt25_np11,np12_nt24,16.17
nt25_np11,np13_nt23,10.42
nt25_np11,np14_nt22,34.56
nt25_np11,np15_nt21,22.66
nt25_np11,np16_nt21,9.65
nt25_np11,np17_nt16,2.36
nt25_np11,np19_nt6,20.16
nt25_np11,np1_nt1,43.8
nt25_np11,np20_nt1,4.22
nt25_np11,np2_nt2,15.23
nt25_np11,np3_nt3,16.75
nt25_np11,np4_nt4,4.25
nt25_np11,np5_nt5,37.1
nt25_np11,np6_nt5,18.19
nt25_np11,np7_nt10,30.91
nt25_np11,np8_nt15,37.96
nt2_np2,np10_nt25,10.92
nt2_np2,np11_nt25,15.2
nt2_np2,np12_nt24,11.48
nt2_np2,np13_nt23,3.19
nt2_np2,np14_nt22,9.52
nt2_np2,np15_nt21,6.86
nt2_np2,np16_nt21,59.99
nt2_np2,np17_nt16,41.62
nt2_np2,np18_nt11,32.07
nt2_np2,np19_nt6,9.28
nt2_np2,np1_nt1,26.71
nt2_np2,np20_nt1,3.23
nt2_np2,np3_nt3,8.06
nt2_np2,np4_nt4,8.14
nt2_np2,np5_nt5,20.3
nt2_np2,np6_nt5,18.07
nt2_np2,np7_nt10,7.01
nt2_np2,np8_nt15,12.56
nt2_np2,np9_nt20,5.55
nt3_np3,np10_nt25,11.08
nt3_np3,np11_nt25,6.75
nt3_np3,np12_nt24,16.25
nt3_np3,np13_nt23,25.07
nt3_np3,np14_nt22,63.69
nt3_np3,np15_nt21,16.76
nt3_np3,np16_nt21,17.82
nt3_np3,np17_nt16,8.77
nt3_np3,np18_nt11,32.64
nt3_np3,np19_nt6,32.0
nt3_np3,np1_nt1,56.7
nt3_np3,np20_nt1,13.15
nt3_np3,np2_nt2,6.83
nt3_np3,np4_nt4,25.48
nt3_np3,np5_nt5,12.63
nt3_np3,np6_nt5,20.16
nt3_np3,np7_nt10,3.71
nt3_np3,np8_nt15,8.58
nt4_np4,np10_nt25,8.23
nt4_np4,np11_nt25,12.4
nt4_np4,np12_nt24,31.1
nt4_np4,np13_nt23,27.09
nt4_np4,np14_nt22,23.51
nt4_np4,np15_nt21,9.37
nt4_np4,np16_nt21,12.02
nt4_np4,np17_nt16,70.75
nt4_np4,np18_nt11,8.77
nt4_np4,np19_nt6,22.1
nt4_np4,np1_nt1,11.89
nt4_np4,np20_nt1,10.49
nt4_np4,np2_nt2,30.89
nt4_np4,np3_nt3,4.34
nt4_np4,np5_nt5,2.4
nt4_np4,np6_nt5,12.69
nt4_np4,np7_nt10,16.92
nt4_np4,np8_nt15,17.89
nt4_np4,np9_nt20,1.75
nt5_np5,np10_nt25,10.95
nt5_np5,np11_nt25,2.36
nt5_np5,np12_nt24,43.14
nt5_np5,np13_nt23,23.32
nt5_np5,np14_nt22,1.53
nt5_np5,np15_nt21,5.03
nt5_np5,np16_nt21,7.37
nt5_np5,np17_nt16,4.48
nt5_np5,np18_nt11,17.9
nt5_np5,np19_nt6,27.64
nt5_np5,np1_nt1,57.09
nt5_np5,np20_nt1,24.46
nt5_np5,np2_nt2,5.57
nt5_np5,np3_nt3,39.66
nt5_np5,np6_nt5,18.93
nt5_np5,np7_nt10,99.46
nt5_np5,np8_nt15,6.75
nt5_np5,np9_nt20,28.52
nt5_np6,np10_nt25,33.42
nt5_np6,np11_nt25,68.54
nt5_np6,np12_nt24,1.68
nt5_np6,np13_nt23,7.57
nt5_np6,np15_nt21,9.64
nt5_np6,np16_nt21,59.62
nt5_np6,np17_nt16,11.8
nt5_np6,np18_nt11,18.89
nt5_np6,np19_nt6,18.7
nt5_np6,np1_nt1,65.89
nt5_np6,np20_nt1,12.1
nt5_np6,np2_nt2,32.87
nt5_np6,np3_nt3,10.47
nt5_np6,np4_nt4,15.65
nt5_np6,np5_nt5,25.29
nt5_np6,np7_nt10,22.1
nt5_np6,np8_nt15,11.89
nt5_np6,np9_nt20,62.05
nt6_np19,np10_nt25,23.51
nt6_np19,np11_nt25,16.42
nt6_np19,np12_nt24,39.33
nt6_np19,np13_nt23,51.72
nt6_np19,np14_nt22,2.88
nt6_np19,np15_nt21,1.99
nt6_np19,np16_nt21,13.11
nt6_np19,np17_nt16,13.88
nt6_np19,np18_nt11,2.49
nt6_np19,np1_nt1,59.43
nt6_np19,np20_nt1,16.5
nt6_np19,np2_nt2,11.07
nt6_np19,np3_nt3,9.52
nt6_np19,np4_nt4,24.77
nt6_np19,np5_nt5,22.71
nt6_np19,np6_nt5,4.66
nt6_np19,np7_nt10,2.91
nt6_np19,np8_nt15,60.1
nt6_np19,np9_nt20,5.52
