,agent,step,test_id,avg_reward,std_reward
39,ma2c,52800,-1,-151.9287878787879,84.3486510196446
40,ma2c,54120,-1,-160.89621212121213,87.96681011962222
41,ma2c,55440,-1,-169.58636363636364,88.13502104873923
42,ma2c,56760,-1,-162.49166666666667,91.08382714246909
43,ma2c,58080,-1,-163.82045454545454,84.41738137718598
44,ma2c,59400,-1,-169.71439393939394,82.9607853990464
45,ma2c,60720,-1,-164.9181818181818,90.4819216985911
46,ma2c,62040,-1,-165.71060606060607,87.70898614821542
47,ma2c,63360,-1,-160.5689393939394,89.3528065325245
48,ma2c,64680,-1,-160.67651515151516,83.27568705524138
49,ma2c,66000,-1,-166.95530303030304,91.88519006725758
50,ma2c,67320,-1,-148.98939393939395,88.51572301486789
51,ma2c,68640,-1,-174.85833333333332,87.7688704924773
52,ma2c,69960,-1,-158.35151515151514,88.38971426932778
53,ma2c,71280,-1,-154.9689393939394,86.27462198627772
54,ma2c,72600,-1,-149.21742424242424,90.42034247203121
55,ma2c,73920,-1,-138.85530303030302,81.11738297284201
56,ma2c,75240,-1,-142.42954545454546,87.4769209724696
57,ma2c,76560,-1,-138.79393939393938,86.56048835980096
58,ma2c,77880,-1,-131.02878787878788,84.04785300946395
59,ma2c,79200,-1,-114.96515151515152,73.35352544134476
60,ma2c,80520,-1,-115.7030303030303,76.95079886110811
61,ma2c,81840,-1,-128.39621212121213,77.85363978695034
62,ma2c,83160,-1,-106.97348484848484,66.91240356983296
63,ma2c,84480,-1,-110.80909090909091,70.29837863398767
64,ma2c,85800,-1,-95.59469696969697,63.97976812597579
65,ma2c,87120,-1,-105.78181818181818,71.50686110138665
66,ma2c,88440,-1,-150.39772727272728,88.21590333321605
67,ma2c,89760,-1,-137.55,82.38308841974643
68,ma2c,91080,-1,-133.11212121212122,90.50856901530058
69,ma2c,92400,-1,-123.29318181818182,77.3577655630405
70,ma2c,93720,-1,-136.01363636363635,80.72225930549095
71,ma2c,95040,-1,-136.2098484848485,84.75504307856713
72,ma2c,96360,-1,-124.64318181818182,77.77503951586405
73,ma2c,97680,-1,-117.76893939393939,76.80219835136484
74,ma2c,99000,-1,-131.05227272727274,76.70288699666128
75,ma2c,100320,-1,-127.78863636363636,79.37148956468093
76,ma2c,101640,-1,-133.44469696969696,86.83316449794027
77,ma2c,102960,-1,-119.2060606060606,79.89630567328349
78,ma2c,104280,-1,-142.6590909090909,80.47229238438405
79,ma2c,105600,-1,-132.61969696969697,81.72036154360345
80,ma2c,106920,-1,-129.11212121212122,83.47979889034943
81,ma2c,108240,-1,-147.93863636363636,87.05901877264438
82,ma2c,109560,-1,-144.60151515151514,90.34248973904677
83,ma2c,110880,-1,-145.77954545454546,77.33615548530929
84,ma2c,112200,-1,-142.0431818181818,81.50380423653579
85,ma2c,113520,-1,-158.97954545454544,86.04762796603558
86,ma2c,114840,-1,-145.0401515151515,86.43451222172393
87,ma2c,116160,-1,-145.29393939393938,81.39813280337034
88,ma2c,117480,-1,-142.4227272727273,84.27909136343861
89,ma2c,118800,-1,-138.26969696969698,81.01502847806765
90,ma2c,120120,-1,-155.7068181818182,80.97577985551833
91,ma2c,121440,-1,-137.84469696969697,87.20748144719418
92,ma2c,122760,-1,-143.8181818181818,81.98304686001728
93,ma2c,124080,-1,-115.02878787878788,81.49966957574125
94,ma2c,125400,-1,-140.46818181818182,86.04579763494327
95,ma2c,126720,-1,-134.1901515151515,82.52407946100419
96,ma2c,128040,-1,-118.97727272727273,93.18293070289303
97,ma2c,129360,-1,-95.36212121212121,77.38415048971986
98,ma2c,130680,-1,-103.42954545454545,78.26161181985631
99,ma2c,132000,-1,-94.08712121212122,64.26653177871118
100,ma2c,133320,-1,-89.70530303030303,66.91117111785384
101,ma2c,134640,-1,-91.59772727272727,63.41966639571515
102,ma2c,135960,-1,-101.30681818181819,75.82950742248455
103,ma2c,137280,-1,-84.79621212121212,60.94847663259347
104,ma2c,138600,-1,-106.97424242424242,71.20086356857568
105,ma2c,139920,-1,-95.26060606060607,75.56411261163731
106,ma2c,141240,-1,-120.13333333333334,76.36695964389656
107,ma2c,142560,-1,-95.72424242424242,72.38322687969215
108,ma2c,143880,-1,-92.49545454545455,58.67881227190845
109,ma2c,145200,-1,-89.70227272727273,59.27046375407054
110,ma2c,146520,-1,-83.01969696969697,62.09606126116694
111,ma2c,147840,-1,-90.67575757575757,69.83629789166918
112,ma2c,149160,-1,-82.91136363636363,62.99366628542817
113,ma2c,150480,-1,-116.4560606060606,79.39026852200669
114,ma2c,151800,-1,-103.34318181818182,65.78814447537182
115,ma2c,153120,-1,-83.52954545454546,59.18244037109518
116,ma2c,154440,-1,-120.4469696969697,78.53089667921478
117,ma2c,155760,-1,-117.29469696969697,78.98181782939315
118,ma2c,157080,-1,-98.0909090909091,65.22371228800228
119,ma2c,158400,-1,-114.85681818181818,76.78073828568084
120,ma2c,159720,-1,-74.08333333333333,42.46660749960199
121,ma2c,161040,-1,-93.69924242424243,65.51469647316955
122,ma2c,162360,-1,-137.1098484848485,92.51875760659539
123,ma2c,163680,-1,-99.7219696969697,70.23196933969896
124,ma2c,165000,-1,-97.43030303030304,76.08969780482364
125,ma2c,166320,-1,-93.98257575757576,48.73520443110125
126,ma2c,167640,-1,-66.35378787878788,35.76073457253256
127,ma2c,168960,-1,-93.13484848484849,74.2503443363595
128,ma2c,170280,-1,-74.3,46.68788370496659
129,ma2c,171600,-1,-91.9560606060606,65.23601354519644
130,ma2c,172920,-1,-65.5060606060606,30.87347041377542
131,ma2c,174240,-1,-54.76893939393939,24.57719019056071
132,ma2c,175560,-1,-91.22272727272727,60.075359985691875
133,ma2c,176880,-1,-73.25227272727273,49.787814874587795
134,ma2c,178200,-1,-100.11439393939393,70.32734998882634
135,ma2c,179520,-1,-67.18636363636364,54.20513893328621
136,ma2c,180840,-1,-143.80227272727274,86.06835458809108
137,ma2c,182160,-1,-86.35757575757576,66.7051814365772
138,ma2c,183480,-1,-66.63712121212122,43.003798115034456
139,ma2c,184800,-1,-64.77196969696969,39.416812699570485
140,ma2c,186120,-1,-60.95681818181818,35.02346116962565
141,ma2c,187440,-1,-73.67121212121212,57.43489928698857
142,ma2c,188760,-1,-98.51742424242424,79.35365603864012
143,ma2c,190080,-1,-75.01666666666667,55.030237096976926
144,ma2c,191400,-1,-87.13257575757575,74.36447811614552
145,ma2c,192720,-1,-59.19090909090909,41.967807746561434
146,ma2c,194040,-1,-52.87348484848485,31.658474282827292
147,ma2c,195360,-1,-59.95909090909091,38.76437945234089
148,ma2c,196680,-1,-48.57651515151515,22.066055653384346
149,ma2c,198000,-1,-64.68484848484849,51.856685499920346
150,ma2c,199320,-1,-71.7939393939394,48.51293135570762
151,ma2c,200640,-1,-125.86969696969697,83.62138513217373
152,ma2c,201960,-1,-74.09469696969697,45.382291657873495
153,ma2c,203280,-1,-78.74772727272727,51.23604756997056
154,ma2c,204600,-1,-96.66363636363636,59.990192724648715
155,ma2c,205920,-1,-111.2439393939394,65.95314826677614
156,ma2c,207240,-1,-69.89015151515152,47.66109104895778
157,ma2c,208560,-1,-108.2030303030303,82.07918196491353
158,ma2c,209880,-1,-102.85833333333333,65.34810347305614
159,ma2c,211200,-1,-75.08712121212122,51.488679110665345
160,ma2c,212520,-1,-100.43863636363636,77.44902052291351
161,ma2c,213840,-1,-68.52878787878788,57.83357068805939
162,ma2c,215160,-1,-83.20984848484848,67.25909238956434
163,ma2c,216480,-1,-70.36590909090908,58.68027303847966
164,ma2c,217800,-1,-53.928030303030305,36.06664877273811
165,ma2c,219120,-1,-67.5371212121212,55.76203621301567
166,ma2c,220440,-1,-135.8090909090909,83.29910459570547
167,ma2c,221760,-1,-54.178030303030305,31.31328940066806
168,ma2c,223080,-1,-69.04318181818182,50.303145713403566
169,ma2c,224400,-1,-79.78030303030303,61.278291473969624
170,ma2c,225720,-1,-48.47348484848485,25.095047681940382
171,ma2c,227040,-1,-58.41818181818182,43.859893701217445
172,ma2c,228360,-1,-50.317424242424245,28.95003531743311
173,ma2c,229680,-1,-46.00833333333333,24.911493458103457
174,ma2c,231000,-1,-46.013636363636365,21.068246869894015
175,ma2c,232320,-1,-70.99090909090908,49.36637834898126
176,ma2c,233640,-1,-59.837878787878786,41.71891245114762
177,ma2c,234960,-1,-144.41136363636363,78.84479205695283
178,ma2c,236280,-1,-117.30227272727272,71.73819400907159
179,ma2c,237600,-1,-47.484848484848484,21.925384778934117
180,ma2c,238920,-1,-58.53787878787879,46.078376132581006
181,ma2c,240240,-1,-92.74469696969697,60.50612893372486
182,ma2c,241560,-1,-93.71136363636364,72.53386371908837
183,ma2c,242880,-1,-47.98106060606061,21.517725718282495
184,ma2c,244200,-1,-84.98939393939393,66.8382140486148
185,ma2c,245520,-1,-113.01515151515152,86.8473918284325
186,ma2c,246840,-1,-56.25606060606061,29.330295790323053
187,ma2c,248160,-1,-46.336363636363636,26.864653111046483
188,ma2c,249480,-1,-72.8340909090909,57.86643886486214
189,ma2c,250800,-1,-54.281060606060606,34.94860649360446
190,ma2c,252120,-1,-52.19621212121212,28.55545085497272
191,ma2c,253440,-1,-52.23030303030303,40.89928490779245
192,ma2c,254760,-1,-42.11818181818182,22.574616403941928
193,ma2c,256080,-1,-46.4530303030303,23.44069059703123
194,ma2c,257400,-1,-59.996212121212125,42.56491460521146
195,ma2c,258720,-1,-84.26742424242424,75.12703685154065
196,ma2c,260040,-1,-63.733333333333334,52.08648208663757
197,ma2c,261360,-1,-55.106818181818184,30.083217140332525
198,ma2c,262680,-1,-50.141666666666666,27.773222719960412
199,ma2c,264000,-1,-52.90378787878788,31.228590011987773
200,ma2c,265320,-1,-49.531060606060606,32.02750624776885
201,ma2c,266640,-1,-44.76287878787879,21.70701571166612
202,ma2c,267960,-1,-44.17424242424242,22.881809704111472
203,ma2c,269280,-1,-41.59469696969697,18.31724148211824
204,ma2c,270600,-1,-58.96363636363636,32.59297022348501
205,ma2c,271920,-1,-39.52878787878788,21.232888048835903
206,ma2c,273240,-1,-40.81212121212121,18.794248920086062
207,ma2c,274560,-1,-36.92272727272727,17.86617165292219
208,ma2c,275880,-1,-38.74242424242424,21.064195246811018
209,ma2c,277200,-1,-43.358333333333334,22.60074261875463
210,ma2c,278520,-1,-46.03484848484848,25.470368954414713
211,ma2c,279840,-1,-34.74469696969697,19.263817608344578
212,ma2c,281160,-1,-38.596969696969694,17.390470829329157
213,ma2c,282480,-1,-31.687878787878788,15.15859107500585
214,ma2c,283800,-1,-34.803030303030305,15.157875937560501
215,ma2c,285120,-1,-36.902272727272724,18.85210367615585
216,ma2c,286440,-1,-36.500757575757575,16.462215673493784
217,ma2c,287760,-1,-38.92348484848485,23.34016034275532
218,ma2c,289080,-1,-33.18030303030303,18.040717580441846
219,ma2c,290400,-1,-37.32424242424243,23.99364221726917
220,ma2c,291720,-1,-38.28939393939394,18.838054882442155
221,ma2c,293040,-1,-38.83712121212121,18.28668958436722
222,ma2c,294360,-1,-38.02651515151515,20.124951947424226
223,ma2c,295680,-1,-37.68863636363636,20.78112906974073
224,ma2c,297000,-1,-39.15681818181818,19.85249657295181
225,ma2c,298320,-1,-33.70151515151515,16.951678136506423
226,ma2c,299640,-1,-41.82651515151515,27.679514249132918
227,ma2c,300960,-1,-39.092424242424244,25.26362105218694
228,ma2c,302280,-1,-40.26969696969697,25.964894538453667
229,ma2c,303600,-1,-31.19090909090909,13.651614703837732
230,ma2c,304920,-1,-28.92651515151515,12.473422411018952
231,ma2c,306240,-1,-33.34848484848485,19.1177312780431
232,ma2c,307560,-1,-39.81439393939394,26.991125456723168
233,ma2c,308880,-1,-43.83181818181818,30.434936360039746
234,ma2c,310200,-1,-64.98030303030303,42.589473445829555
235,ma2c,311520,-1,-41.378787878787875,25.1213510249477
236,ma2c,312840,-1,-36.36515151515152,23.983927651306484
237,ma2c,314160,-1,-33.393181818181816,22.399048590393765
238,ma2c,315480,-1,-30.636363636363637,15.32692853418489
239,ma2c,316800,-1,-40.54242424242424,36.82342823326369
240,ma2c,318120,-1,-55.516666666666666,54.45521953259792
241,ma2c,319440,-1,-58.07121212121212,37.22113795482312
242,ma2c,320760,-1,-51.01742424242424,44.93956041546434
243,ma2c,322080,-1,-49.657575757575756,38.38358258819605
244,ma2c,323400,-1,-39.426515151515154,22.401685406860622
245,ma2c,324720,-1,-32.442424242424245,16.439734391112328
246,ma2c,326040,-1,-33.095454545454544,16.27058073704381
247,ma2c,327360,-1,-37.4560606060606,24.596677706107894
248,ma2c,328680,-1,-30.259848484848487,16.81913304367022
249,ma2c,330000,-1,-47.67045454545455,29.474637887194937
250,ma2c,331320,-1,-38.32954545454545,28.24239838363688
251,ma2c,332640,-1,-27.867424242424242,16.37861223730565
252,ma2c,333960,-1,-45.606818181818184,31.554581603612863
253,ma2c,335280,-1,-35.56818181818182,20.899105817401427
254,ma2c,336600,-1,-64.49469696969697,48.688963055224555
255,ma2c,337920,-1,-39.63030303030303,28.37809638530441
256,ma2c,339240,-1,-41.722727272727276,32.067217733505416
257,ma2c,340560,-1,-40.24242424242424,24.485964196002108
258,ma2c,341880,-1,-47.74848484848485,27.127372078513872
259,ma2c,343200,-1,-123.44772727272728,83.1802915595132
260,ma2c,344520,-1,-101.24621212121212,83.32947103652904
261,ma2c,345840,-1,-41.02045454545455,26.66146418561181
262,ma2c,347160,-1,-144.40454545454546,83.75218664141033
263,ma2c,348480,-1,-129.57272727272726,80.08320965295759
264,ma2c,349800,-1,-154.96969696969697,87.10567766642055
265,ma2c,351120,-1,-90.83939393939394,78.07015081397972
266,ma2c,352440,-1,-99.25909090909092,86.69239153863911
267,ma2c,353760,-1,-50.931060606060605,33.69012901154444
268,ma2c,355080,-1,-39.875,29.590569430857936
269,ma2c,356400,-1,-33.4530303030303,20.750704403501725
270,ma2c,357720,-1,-68.18560606060606,61.375110482620734
271,ma2c,359040,-1,-98.74545454545455,80.17277967334651
272,ma2c,360360,-1,-113.67272727272727,97.2534435714303
273,ma2c,361680,-1,-129.9348484848485,79.83239259094786
274,ma2c,363000,-1,-39.468939393939394,20.81212362504619
275,ma2c,364320,-1,-46.77651515151515,41.32814977244211
276,ma2c,365640,-1,-40.571969696969695,26.845477623755674
277,ma2c,366960,-1,-52.974242424242426,44.73014308253054
278,ma2c,368280,-1,-39.387121212121215,27.31235125554956
279,ma2c,369600,-1,-54.43560606060606,43.99227313795926
280,ma2c,370920,-1,-46.67424242424242,34.332265990791264
281,ma2c,372240,-1,-38.79848484848485,24.764594671011018
282,ma2c,373560,-1,-35.288636363636364,22.486882195354887
283,ma2c,374880,-1,-35.61515151515152,28.03737355541945
284,ma2c,376200,-1,-38.407575757575756,32.34357137476571
285,ma2c,377520,-1,-35.69469696969697,24.18404750442017
286,ma2c,378840,-1,-40.25833333333333,30.82181080768368
287,ma2c,380160,-1,-39.092424242424244,29.276124363709965
288,ma2c,381480,-1,-102.85757575757576,88.57513171178134
289,ma2c,382800,-1,-80.25075757575758,75.11898641913508
290,ma2c,384120,-1,-85.14242424242424,88.07564424558338
291,ma2c,385440,-1,-98.29015151515152,83.25729503013305
292,ma2c,386760,-1,-80.7219696969697,77.91527528920771
293,ma2c,388080,-1,-65.88181818181818,66.81024442651425
294,ma2c,389400,-1,-91.73030303030303,82.4651532828793
295,ma2c,390720,-1,-100.15984848484848,93.84387934695653
296,ma2c,392040,-1,-91.24924242424242,89.81174334044698
297,ma2c,393360,-1,-43.89242424242424,39.84843181814654
298,ma2c,394680,-1,-37.50454545454546,26.035552218818847
299,ma2c,396000,-1,-67.52272727272727,73.31547295339617
300,ma2c,397320,-1,-90.11590909090908,82.66637615681981
301,ma2c,398640,-1,-138.37727272727273,97.43424401981831
302,ma2c,399960,-1,-131.81136363636364,91.83901441020295
303,ma2c,401280,-1,-92.48787878787878,83.62129552450995
304,ma2c,402600,-1,-76.88863636363637,85.44658365754921
305,ma2c,403920,-1,-30.400757575757577,18.34631081820539
306,ma2c,405240,-1,-35.85075757575758,25.200072138581575
307,ma2c,406560,-1,-64.00909090909092,58.49535005418322
308,ma2c,407880,-1,-60.40984848484848,50.79378445608264
309,ma2c,409200,-1,-54.861363636363635,49.96659209324989
310,ma2c,410520,-1,-78.85151515151514,76.41383985867182
311,ma2c,411840,-1,-58.97954545454545,41.126987819023604
312,ma2c,413160,-1,-50.61439393939394,41.89364895921025
313,ma2c,414480,-1,-40.86818181818182,27.80223807805336
314,ma2c,415800,-1,-41.2030303030303,31.331506892433325
315,ma2c,417120,-1,-40.02424242424242,29.262982410847908
316,ma2c,418440,-1,-34.10075757575758,22.097812850130946
317,ma2c,419760,-1,-82.55,84.08563771356539
318,ma2c,421080,-1,-39.67424242424242,29.14631226013804
319,ma2c,422400,-1,-46.359848484848484,41.62837093430044
320,ma2c,423720,-1,-35.468939393939394,16.534599318782735
321,ma2c,425040,-1,-74.31060606060606,79.14051873530585
322,ma2c,426360,-1,-36.253787878787875,17.685766856100358
323,ma2c,427680,-1,-43.25757575757576,27.65080447405541
324,ma2c,429000,-1,-32.237878787878785,15.425954762961803
325,ma2c,430320,-1,-28.579545454545453,15.166691168660014
326,ma2c,431640,-1,-30.586363636363636,17.782911326937104
327,ma2c,432960,-1,-33.90530303030303,16.208517282093702
328,ma2c,434280,-1,-37.75151515151515,21.811841671400774
329,ma2c,435600,-1,-33.17424242424242,20.27941044661907
330,ma2c,436920,-1,-31.011363636363637,17.44499645086805
331,ma2c,438240,-1,-44.053030303030305,41.92386938428509
332,ma2c,439560,-1,-30.506818181818183,16.924608644066808
333,ma2c,440880,-1,-23.025757575757577,11.685043672926524
334,ma2c,442200,-1,-26.7,15.415242358448243
335,ma2c,443520,-1,-32.698484848484846,18.777000699794243
336,ma2c,444840,-1,-29.508333333333333,16.165102431353834
337,ma2c,446160,-1,-49.16969696969697,41.485849977950565
338,ma2c,447480,-1,-40.040151515151514,29.570625165936484
339,ma2c,448800,-1,-27.98939393939394,18.219866187080378
340,ma2c,450120,-1,-30.881818181818183,22.340030039119473
341,ma2c,451440,-1,-27.195454545454545,14.963783873863305
342,ma2c,452760,-1,-36.2530303030303,27.801562631561872
343,ma2c,454080,-1,-25.427272727272726,14.980518110700103
344,ma2c,455400,-1,-28.28181818181818,16.45391092029499
345,ma2c,456720,-1,-27.14090909090909,18.022834651367234
346,ma2c,458040,-1,-26.425,15.745431636644403
347,ma2c,459360,-1,-30.928030303030305,18.449853470691597
348,ma2c,460680,-1,-30.147727272727273,17.607423391032384
349,ma2c,462000,-1,-26.7280303030303,15.851903692167335
350,ma2c,463320,-1,-30.6,18.142007172372747
351,ma2c,464640,-1,-26.338636363636365,18.658242746382097
352,ma2c,465960,-1,-25.096969696969698,17.08897367077069
353,ma2c,467280,-1,-27.025,16.441866714598014
354,ma2c,468600,-1,-29.564393939393938,19.393972167941055
355,ma2c,469920,-1,-45.43560606060606,34.18220481694886
356,ma2c,471240,-1,-32.67272727272727,28.63602068096703
357,ma2c,472560,-1,-33.63787878787879,21.57985357570676
358,ma2c,473880,-1,-31.618181818181817,22.64952945588501
359,ma2c,475200,-1,-25.43257575757576,15.385747025974759
360,ma2c,476520,-1,-37.628787878787875,35.28009252870225
361,ma2c,477840,-1,-25.66060606060606,17.093724515579066
362,ma2c,479160,-1,-26.883333333333333,14.846590092466936
363,ma2c,480480,-1,-46.22954545454545,37.83644474985117
364,ma2c,481800,-1,-29.668181818181818,21.622320531780655
365,ma2c,483120,-1,-23.795454545454547,16.375627971471967
366,ma2c,484440,-1,-61.25757575757576,64.14587083856762
367,ma2c,485760,-1,-26.321969696969695,16.45987229963507
368,ma2c,487080,-1,-27.343939393939394,16.23865225027674
369,ma2c,488400,-1,-28.754545454545454,19.87263370185074
370,ma2c,489720,-1,-24.349242424242423,14.542362340980988
371,ma2c,491040,-1,-23.14090909090909,13.52090947802505
372,ma2c,492360,-1,-25.65681818181818,14.911037670849323
373,ma2c,493680,-1,-27.008333333333333,18.94823307372383
374,ma2c,495000,-1,-45.790151515151514,43.063227580779554
375,ma2c,496320,-1,-88.61515151515151,97.61947030461086
376,ma2c,497640,-1,-84.58257575757575,89.23132602892677
377,ma2c,498960,-1,-72.78484848484848,77.24364687502009
378,ma2c,500280,-1,-84.0280303030303,76.13285816971533
379,ma2c,501600,-1,-74.81969696969696,78.32595591248882
380,ma2c,502920,-1,-57.67121212121212,51.02694851045218
381,ma2c,504240,-1,-123.59772727272727,98.93908208858458
382,ma2c,505560,-1,-115.66515151515152,92.25586126148438
383,ma2c,506880,-1,-43.04090909090909,37.56198706006948
384,ma2c,508200,-1,-52.50833333333333,56.30614308170446
385,ma2c,509520,-1,-46.97651515151515,41.1051153637592
386,ma2c,510840,-1,-25.347727272727273,12.021615418027363
387,ma2c,512160,-1,-37.71666666666667,36.122540110579216
388,ma2c,513480,-1,-45.42424242424242,31.320755344262853
389,ma2c,514800,-1,-50.98863636363637,33.38139144958149
390,ma2c,516120,-1,-35.823484848484846,21.675392275114042
391,ma2c,517440,-1,-75.97348484848484,65.98261979588685
392,ma2c,518760,-1,-33.14545454545455,21.48579644871962
393,ma2c,520080,-1,-27.056818181818183,13.866155074233799
394,ma2c,521400,-1,-27.961363636363636,16.0256193929712
395,ma2c,522720,-1,-30.491666666666667,19.861526466660575
396,ma2c,524040,-1,-49.975,55.771640554600104
397,ma2c,525360,-1,-34.160606060606064,22.731435174384305
398,ma2c,526680,-1,-29.315151515151516,17.553616932167728
399,ma2c,528000,-1,-34.63560606060606,19.90670905855062
400,ma2c,529320,-1,-49.285606060606064,30.90605665996641
401,ma2c,530640,-1,-34.25757575757576,19.684489052920927
402,ma2c,531960,-1,-35.19166666666667,20.427783151750692
403,ma2c,533280,-1,-28.561363636363637,15.304312858795386
404,ma2c,534600,-1,-22.699242424242424,12.660532782437313
405,ma2c,535920,-1,-32.089393939393936,21.50136450066056
406,ma2c,537240,-1,-28.445454545454545,17.28456293061758
407,ma2c,538560,-1,-33.10909090909091,22.196680937205436
408,ma2c,539880,-1,-29.212878787878786,18.8142672543642
409,ma2c,541200,-1,-26.309848484848484,16.745833311913042
410,ma2c,542520,-1,-27.250757575757575,15.632473951691761
411,ma2c,543840,-1,-32.0219696969697,18.332541915675275
412,ma2c,545160,-1,-32.95378787878788,20.779035564368904
413,ma2c,546480,-1,-24.154545454545456,13.03092105652042
414,ma2c,547800,-1,-24.71439393939394,14.304622226991281
415,ma2c,549120,-1,-27.554545454545455,17.612325073378535
416,ma2c,550440,-1,-28.580303030303032,16.3644914900022
417,ma2c,551760,-1,-25.402272727272727,15.6135477590005
418,ma2c,553080,-1,-25.665151515151514,16.014860451470486
419,ma2c,554400,-1,-24.18257575757576,14.384887883681227
420,ma2c,555720,-1,-21.209848484848486,12.793726918372599
421,ma2c,557040,-1,-23.300757575757576,13.046060569987246
422,ma2c,558360,-1,-27.65530303030303,18.830507220489306
423,ma2c,559680,-1,-30.06590909090909,24.482418953402405
424,ma2c,561000,-1,-26.525757575757577,16.3659181209375
425,ma2c,562320,-1,-26.533333333333335,18.286742451703898
426,ma2c,563640,-1,-38.43560606060606,22.14484902339716
427,ma2c,564960,-1,-33.81590909090909,17.8124970156104
428,ma2c,566280,-1,-44.74015151515152,27.816986743574414
429,ma2c,567600,-1,-43.29924242424242,30.866535758473276
430,ma2c,568920,-1,-27.862121212121213,14.880557430414127
431,ma2c,570240,-1,-26.531060606060606,19.81032647986275
432,ma2c,571560,-1,-27.903787878787877,14.945324115746088
433,ma2c,572880,-1,-24.170454545454547,14.578383949576414
434,ma2c,574200,-1,-25.822727272727274,16.009668437262352
435,ma2c,575520,-1,-33.45909090909091,21.709057439951867
436,ma2c,576840,-1,-47.20681818181818,46.80841463652795
437,ma2c,578160,-1,-41.83257575757576,30.150883187758136
438,ma2c,579480,-1,-51.86363636363637,37.837606098453264
439,ma2c,580800,-1,-29.061363636363637,17.407026392737663
440,ma2c,582120,-1,-24.899242424242424,17.15516529782724
441,ma2c,583440,-1,-23.512878787878787,14.37890345053659
442,ma2c,584760,-1,-24.350757575757576,16.886533078938346
443,ma2c,586080,-1,-22.797727272727272,12.01706467152271
444,ma2c,587400,-1,-24.28181818181818,16.034554628949326
445,ma2c,588720,-1,-23.700757575757574,15.30371313733093
446,ma2c,590040,-1,-20.731060606060606,14.728387517821316
447,ma2c,591360,-1,-22.536363636363635,15.71435973650771
448,ma2c,592680,-1,-23.565151515151516,14.478625755399644
449,ma2c,594000,-1,-23.12121212121212,14.237025088804439
450,ma2c,595320,-1,-27.09090909090909,18.04852656852536
451,ma2c,596640,-1,-23.78787878787879,16.09532696300121
452,ma2c,597960,-1,-24.741666666666667,16.258026184135648
453,ma2c,599280,-1,-21.724242424242423,15.738045589320597
454,ma2c,600600,-1,-21.8530303030303,13.264371505025187
455,ma2c,601920,-1,-19.21212121212121,11.811608506061278
456,ma2c,603240,-1,-24.284848484848485,17.76122984432958
457,ma2c,604560,-1,-21.26818181818182,14.070683676298652
458,ma2c,605880,-1,-25.16060606060606,17.25771569900959
459,ma2c,607200,-1,-25.257575757575758,17.77737803728729
460,ma2c,608520,-1,-29.799242424242426,21.06796000613297
461,ma2c,609840,-1,-28.75530303030303,19.90587630002279
462,ma2c,611160,-1,-20.281060606060606,13.193912924870096
463,ma2c,612480,-1,-20.572727272727274,14.119646161058663
464,ma2c,613800,-1,-24.24469696969697,15.093144211227159
465,ma2c,615120,-1,-21.63939393939394,12.715129127287682
